"","nx","ny","lat","lon","clima","gpp","ra","npp","rc","et","wue","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm"
"2318",237,183,1.75,-61.25,"nclim",2.9004646062851,1.70919350385666,1.19127140045166,123.806432342529,4.03043050765991,0.00868599954992533,0.412683397531509,13.464024066925,0.725802701711655,0.673744511604309,12.0644771575928,2.16095156669617,26.2902523040771,2.09442188739777,0.332525599002838,0.356200397014618,0.311274400353432
"2319",237,183,1.75,-61.25,"lowprec",0.759585905075073,1.1185779094696,0.321710300445557,116.784775543213,4.08191409111023,0.00868770005181432,0.147534902393818,3.11087136268616,0.309685102105141,0.622181797027588,2.17900477647781,3.85255722999573,22.7921297073364,4.3041974067688,0.268930602073669,0.2637222006917,0.467347002029419
"2320",237,184,2.25,-61.25,"nclim",2.90095226764679,1.71422349214554,1.18672889471054,126.682038879395,4.05555782318115,0.00843579992651939,0.411079394817352,13.3735335350037,0.727547800540924,0.669899201393127,11.9760907173157,2.16224281787872,26.3386688232422,2.09244738817215,0.335009998083115,0.353942096233368,0.311047595739365
"2321",237,184,2.25,-61.25,"lowprec",1.12209581136703,1.21040799617767,0.439669206738472,121.480459594727,4.09221386909485,0.00843410016968846,0.187712399661541,5.20946524143219,0.389464503526688,0.598896995186806,4.22110335826874,3.25251679420471,24.2225318908691,3.57099432945251,0.30350250005722,0.297167101502419,0.399330598115921
"2322",237,185,2.75,-61.25,"nclim",2.86991686820984,1.6997377038002,1.17018810510635,127.252543640137,4.05673174858093,0.00839299988001585,0.409233400225639,13.2322602272034,0.713337403535843,0.6674880027771,11.8514314651489,2.16873188018799,26.3576324462891,2.10745251178741,0.333498999476433,0.354621303081512,0.311879700422287
"2323",237,185,2.75,-61.25,"lowprec",1.32538770437241,1.27755309343338,0.544646596908569,124.008678436279,4.08052439689636,0.00839400012046099,0.229441100358963,5.72172193527222,0.422795498371124,0.596780401468277,4.70214581489563,2.96453738212585,24.8282623291016,3.23475182056427,0.302323099970818,0.323500397801399,0.374176400899887
"2324",237,186,3.25,-61.25,"nclim",2.88627853393555,1.70577389001846,1.18051300048828,126.606922149658,4.06398215293884,0.00845099985599518,0.41064630150795,13.3331274986267,0.721568602323532,0.668826395273209,11.9427250862122,2.16488451957703,26.3456281661987,2.09582170248032,0.334139797091484,0.354619297385216,0.311241394281387
"2325",237,186,3.25,-61.25,"lowprec",1.48749849796295,1.31576461791992,0.614620196819305,124.342407226562,4.08063926696777,0.0084519000723958,0.249788498878479,6.56525511741638,0.454987698793411,0.591478997468948,5.51878924369812,2.80371329784393,25.0132932662964,2.99857642650604,0.307966503500938,0.333574497699738,0.35845890045166
"2326",237,187,3.75,-61.25,"nclim",2.92509970664978,1.71861219406128,1.20649491548538,126.888024902344,4.07167983055115,0.00840900000184774,0.414431199431419,13.6569828987122,0.737565505504608,0.673096406459808,12.2463217735291,2.16030921936035,26.3154792785645,2.0695524096489,0.333081904053688,0.356606802344322,0.310311701893806
"2327",237,187,3.75,-61.25,"lowprec",1.51416249275208,1.32609089612961,0.624248504638672,124.718516540527,4.08768200874329,0.00840889997780323,0.253115102648735,6.62538366317749,0.463224500417709,0.607224404811859,5.5549352645874,2.78584344387054,24.8325613021851,2.99008169174194,0.307390400767326,0.333524498343468,0.35908479988575
"2328",237,188,4.25,-61.25,"nclim",2.93116528987885,1.72132248878479,1.20984308719635,125.897489929199,4.05416836738586,0.00849399995058775,0.414816695451736,13.6425197601318,0.745793908834457,0.673887699842453,12.2228361129761,2.15880560874939,26.3333339691162,2.06917051076889,0.335680896043777,0.354411396384239,0.309907600283623
"2329",237,188,4.25,-61.25,"lowprec",1.66120960712433,1.34817541837692,0.674179309606552,124.154463195801,4.06703319549561,0.00849399995058775,0.270231899619102,7.21958889961243,0.484307396411896,0.607473796606064,6.12780742645264,2.6865095615387,24.9464908599854,2.8459080696106,0.309058898687363,0.340822806954384,0.350118404626846
"2330",237,189,4.75,-61.25,"nclim",2.90624349117279,1.70679548978806,1.19944870471954,124.304740905762,4.0416934967041,0.00863500032573938,0.414662298560143,13.5894580841064,0.735092598199844,0.675916695594788,12.1784546852112,2.15931260585785,26.3660509109497,2.08351600170135,0.334258699417114,0.354984194040298,0.310756799578667
"2331",237,189,4.75,-61.25,"lowprec",1.39333480596542,1.29077249765396,0.586032700538635,121.725157928467,4.06083807945251,0.00863599963486195,0.24018169939518,6.24716386795044,0.442326104640961,0.594992595911026,5.20984678268433,2.86936798095703,24.9526376724243,3.10478174686432,0.305885598063469,0.330313202738762,0.363801100850105
"2332",237,190,5.25,-61.25,"nclim",2.80409760475159,1.6615739941597,1.14285418987274,123.048246765137,4.02977471351624,0.00876099988818169,0.406929701566696,12.9331719398499,0.696015709638596,0.669445300102234,11.5677081108093,2.18343601226807,26.3422706604004,2.13804907798767,0.331836694478989,0.354630696773529,0.31353300511837
"2333",237,190,5.25,-61.25,"lowprec",1.16583218574524,1.24324090480804,0.498532697558403,119.034825134277,4.05964765548706,0.00876200012862682,0.211393597722054,5.15792088508606,0.39895039498806,0.597190093994141,4.16178071498871,3.10513758659363,24.7222253799438,3.43673496246338,0.299450796842575,0.312998500466347,0.387550500035286
"2334",237,191,5.75,-61.25,"nclim",2.76664371490479,1.64555330276489,1.12196228504181,122.070674133301,4.03438415527344,0.00887000001966953,0.402908301353455,12.6674235343933,0.683212500810623,0.6662348985672,11.3179735183716,2.19526062011719,26.3144746780396,2.15948240756989,0.331343901157379,0.354301297664642,0.314354899525642
"2335",237,191,5.75,-61.25,"lowprec",1.12086759805679,1.23957471847534,0.476150900125504,117.459950256348,4.06883864402771,0.00887100016698241,0.203795398771763,4.85179042816162,0.38790990114212,0.607168298959732,3.85671238899231,3.18346257209778,24.5477613449097,3.55399916172028,0.297308799624443,0.304713401198387,0.397978100180626
"2336",237,192,6.25,-61.25,"nclim",2.80482168197632,1.65890910625458,1.14622591733932,120.935613250732,4.04604558944702,0.00895799975842237,0.407866495847702,12.9979386329651,0.695281499624252,0.672906291484833,11.6297506332397,2.18339121341705,26.3437652587891,2.14009594917297,0.330574399232864,0.355734702944756,0.31369069814682
