"","nx","ny","lat","lon","clima","gpp","ra","npp","rc","et","wue","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"3962",258,188,4.25,-50.75,"nclim",1.97521649599075,1.40892058610916,0.872319006919861,136.265338134766,3.91185398101807,0.00777899986132979,0.327405697107315,9.92034330368042,0.565005397796631,0.529016995429993,8.82631940841675,2.42714538574219,26.5554582595825,2.2668377161026,0.329484501481056,0.352471500635147,0.318043902516365,1.2032236045741,-0.14604220391653,-0.137844710653559,0.123565073229291,-0.000893273674094974,1.21713557627023e-06
"3963",258,188,4.25,-50.75,"lowprec",1.45065078735352,1.26848689317703,0.676051193475723,135.273599243164,3.91881086826324,0.00778000010177493,0.265274301171303,7.50060744285584,0.487807899713516,0.515717506408691,6.49708151817322,2.70088086128235,25.7370429992676,2.62098789215088,0.319403102993965,0.345879101753235,0.334717804193497,0.493476506014627,0.0728692235365565,-0.153038879733829,0.0549715580614401,0.191285979838149,1.67024628544565e-07
"3964",258,189,4.75,-50.75,"nclim",1.93466830253601,1.39114707708359,0.871595203876495,129.243623352051,3.93815779685974,0.00828099995851517,0.326441499590874,9.91055335998535,0.563722193241119,0.532708412408829,8.81412105560303,2.43520302772522,26.5234714508057,2.28021895885468,0.328251901268959,0.35303909778595,0.318709102272987,1.17304225137509,-0.105193115122734,-0.123013270908243,0.115264161225496,0.0145777365088661,-8.75492647267606e-07
"3965",258,189,4.75,-50.75,"lowprec",1.38581057786942,1.24456480741501,0.652414304018021,128.182057189941,3.94586057662964,0.00828099995851517,0.25800330042839,7.15090427398682,0.47601490020752,0.524305605888367,6.15058460235596,2.74512341022491,25.5916402816772,2.71784319877625,0.317956402897835,0.342163103818893,0.339880204200745,0.325104766418603,0.0888173925608801,-0.174747968622052,0.0231907064239679,0.185608888467013,3.33446542866156e-06
"3966",258,190,5.25,-50.75,"nclim",1.92167007923126,1.38908159732819,0.864641606807709,134.933360290527,4.05570740699768,0.00769799994304776,0.322108998894691,9.81858434677124,0.558478397130966,0.53821479678154,8.72188978195191,2.44877853393555,26.4255844116211,2.31036069393158,0.325903004407883,0.354074001312256,0.32002329826355,1.10942270843343,-0.0329116903710553,-0.0882979799903124,0.0932061003097913,0.0471399721406255,-3.03209328533782e-06
"3967",258,190,5.25,-50.75,"lowprec",1.20153871774673,1.20744831562042,0.565346705913544,132.977424621582,4.07018971443176,0.00769799994304776,0.228598798811436,6.08845825195313,0.434344497323036,0.542573010921478,5.11154217720032,2.91841268539429,25.3937423706055,3.04913589954376,0.312934696674347,0.329323598742485,0.357741698622704,-0.232068326943603,0.189111133271786,-0.322949166475829,-0.058414714502098,0.142842858085655,3.18418620498528e-07
"3968",258,191,5.75,-50.75,"nclim",1.98486921787262,1.41100859642029,0.876414799690247,131.288128662109,4.16092844009399,0.00801900029182434,0.32459160387516,9.9584267616272,0.559547001123428,0.553440290689468,8.84543972015381,2.4325944185257,26.3681529998779,2.32460958957672,0.323411899805069,0.355350497364998,0.321237400174141,1.07676514022753,0.0494151114535248,-0.0329178811433752,0.0608236966264492,0.054118701530183,2.34256283060397e-06
"3969",258,191,5.75,-50.75,"lowprec",1.03826941251755,1.18613390922546,0.480059099197388,127.828311920166,4.18738441467285,0.00801900029182434,0.199027800559998,4.96539769172668,0.392968502640724,0.569063186645508,4.00336618423462,3.15494701862335,24.9447542190552,3.44477441310883,0.304322302341461,0.309763902425766,0.385913699865341,-1.04815992253384,0.353297985617098,-0.4334704527488,-0.115437617143351,0.0570189997448645,1.23825313791404e-06
"3970",258,192,6.25,-50.75,"nclim",2.12232608795166,1.4400310754776,0.91202489733696,135.403547668457,4.23115038871765,0.00772800017148256,0.335492399334908,10.3700365066528,0.573088502883911,0.576293498277664,9.22065706253052,2.39613490104675,26.2968152999878,2.31013429164886,0.321335595846176,0.357796901464462,0.320867401361465,1.09233931618455,0.1192865970319,0.0453393220005627,0.0301069917002013,0.0656304928624154,1.24528025780002e-06
"3971",258,192,6.25,-50.75,"lowprec",0.948399698734283,1.17906038761139,0.429437497258186,130.223620605469,4.27138824462891,0.00772899994626641,0.181471602618694,4.19403522014618,0.365963101387024,0.598618799448013,3.22945392131805,3.33498108386993,24.0578414916992,3.72451112270355,0.296567499637604,0.289937299489975,0.413495296239853,-1.8144603203495,0.42198976555121,-0.376957616722964,-0.130542644104833,-0.0319726449113916,-8.54934837479782e-07
