"","lat","lon","clima_approach","clima","approach","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm"
"1332",8.25,-61.75,"nclim_pls","nclim","pls",2.29133999347687,26.3243156433105,2.21648216247559,0.325824403762817,0.356998601555824,0.317177200317383
"1333",8.75,-61.75,"nclim_pls","nclim","pls",2.3052805185318,26.2791543960571,2.23593027591705,0.323931899666786,0.357907396554947,0.318160498142242
"1334",9.25,-61.75,"nclim_pls","nclim","pls",2.32356240749359,26.2579921722412,2.25464537143707,0.322964802384377,0.358432200551033,0.318603098392487
"1335",9.75,-61.75,"nclim_pls","nclim","pls",2.38273758888245,26.3285509109497,2.30021367073059,0.323175394535065,0.356633299589157,0.320191398262978
"1336",10.25,-61.75,"nclim_pls","nclim","pls",2.42922961711884,26.3100370407104,2.34575638771057,0.323052999377251,0.354874697327614,0.322072398662567
"1337",10.75,-61.75,"nclim_pls","nclim","pls",2.44543898105621,26.2506504058838,2.37093868255615,0.32301490008831,0.353844398260117,0.323140901327133
"1338",11.25,-61.75,"nclim_pls","nclim","pls",2.45157952308655,26.2181873321533,2.38136978149414,0.323846900463104,0.352598801255226,0.323553803563118
"1339",11.75,-61.75,"nclim_pls","nclim","pls",2.44863476753235,26.1839067459106,2.38514161109924,0.323136600852013,0.352951198816299,0.323912200331688
"1340",12.25,-61.75,"nclim_pls","nclim","pls",2.45280787944794,26.158974647522,2.39423520565033,0.322460094094276,0.353127801418304,0.324412193894386
"1341",12.75,-61.75,"nclim_pls","nclim","pls",2.43941028118134,26.1438608169556,2.39072008132935,0.321772101521492,0.353791597485542,0.324436596035957
"1342",13.25,-61.75,"nclim_pls","nclim","pls",2.41784861087799,26.1670087814331,2.37882263660431,0.321172598004341,0.354777097702026,0.324050298333168
"1343",13.75,-61.75,"nclim_pls","nclim","pls",2.40429208278656,26.1719291687012,2.36479072570801,0.320844799280167,0.355663296580315,0.323491895198822
"1344",14.25,-61.75,"nclim_pls","nclim","pls",2.42848403453827,26.059719657898,2.40405011177063,0.320070600509644,0.354659003019333,0.325270000100136
"1345",14.75,-61.75,"nclim_pls","nclim","pls",2.68906757831573,25.3816549301147,2.83713328838348,0.312832599878311,0.33847099840641,0.348696202039719
"1346",15.25,-61.75,"nclim_pls","nclim","pls",2.853648686409,24.9040296554565,3.11638779640198,0.30794629752636,0.325383099913597,0.366670498251915
"1347",15.75,-61.75,"nclim_pls","nclim","pls",2.96783828735352,24.6355255126953,3.32995479106903,0.304964807629585,0.314405098557472,0.380630201101303
"1348",16.25,-61.75,"nclim_pls","nclim","pls",3.20801091194153,24.2873245239258,3.58807985782623,0.31030989587307,0.290377601981163,0.399312803149223
"1349",16.75,-61.75,"nclim_pls","nclim","pls",3.56353869438171,23.3944610595703,4.19845809936523,0.28347080051899,0.264138200879097,0.452390697598457
"1350",-8.25,-61.25,"nclim_pls","nclim","pls",2.19039433002472,26.1400159835815,2.2447105884552,0.324431800842285,0.357228502631187,0.318339401483536
"1351",-7.75,-61.25,"nclim_pls","nclim","pls",2.53239307403564,24.4025991439819,2.93711850643158,0.301899996399879,0.336162999272346,0.36193699836731
"1352",-7.25,-61.25,"nclim_pls","nclim","pls",3.84336023330688,21.8933526992798,4.55593585968018,0.273353201150894,0.24870600104332,0.47794069647789
"1353",-6.75,-61.25,"nclim_pls","nclim","pls",2.35598480701447,24.2595987319946,2.59221279621124,0.30903699696064,0.350202599167824,0.340760698914528
"1354",-6.25,-61.25,"nclim_pls","nclim","pls",2.16194400787354,26.2051298141479,2.14055280685425,0.327946099638939,0.357894897460938,0.314158898591995
"1355",-5.75,-61.25,"nclim_pls","nclim","pls",2.18082993030548,26.0778192520142,2.15323140621185,0.323219203948975,0.361587592959404,0.315192905068398
"1356",-5.25,-61.25,"nclim_pls","nclim","pls",2.19617981910706,25.8542032241821,2.19998619556427,0.318822401762009,0.362951099872589,0.318226498365402
"1357",-4.75,-61.25,"nclim_pls","nclim","pls",2.1897203207016,25.7700170516968,2.21237432956696,0.315965902805328,0.364490100741386,0.319543999433517
"1358",-4.25,-61.25,"nclim_pls","nclim","pls",2.36414382457733,25.399361038208,2.3935563325882,0.314306497573853,0.357406097650528,0.328287497162819
"1359",-3.75,-61.25,"nclim_pls","nclim","pls",2.51576972007751,25.5591680526733,2.49974901676178,0.320582801103592,0.347000899910927,0.332415899634361
"1360",-3.25,-61.25,"nclim_pls","nclim","pls",2.50332629680634,25.6598239898682,2.46052989959717,0.322739097476006,0.346851399540901,0.330409502983093
"1361",-2.75,-61.25,"nclim_pls","nclim","pls",2.42036981582642,25.9231121063232,2.36282148361206,0.32402029633522,0.350857797265053,0.325121599435806
"1362",-2.25,-61.25,"nclim_pls","nclim","pls",2.43339438438416,25.8622323989868,2.37621488571167,0.323990303277969,0.350294998288155,0.325714701414108
"1363",-1.75,-61.25,"nclim_pls","nclim","pls",2.46997399330139,25.888966178894,2.40871639251709,0.32615259885788,0.346654698252678,0.327192398905754
"1364",-1.25,-61.25,"nclim_pls","nclim","pls",2.43609666824341,25.9342126846313,2.37833983898163,0.326890704035759,0.34777740240097,0.325331899523735
"1365",-0.75,-61.25,"nclim_pls","nclim","pls",2.23700289726257,26.1914922714233,2.20995287895203,0.32576769888401,0.356741300225258,0.317491000890732
"1366",-0.25,-61.25,"nclim_pls","nclim","pls",2.1867164850235,26.2987379074097,2.12610211372375,0.333097997307777,0.354395100474358,0.312507098913193
"1367",0.25,-61.25,"nclim_pls","nclim","pls",2.18505961894989,26.3097665786743,2.12795782089233,0.333363500237465,0.354055094718933,0.312581297755241
"1368",0.75,-61.25,"nclim_pls","nclim","pls",2.18067622184753,26.3036865234375,2.13540532588959,0.332547497749329,0.354435700178146,0.313016495108604
"1369",1.25,-61.25,"nclim_pls","nclim","pls",2.16861817836761,26.3144697189331,2.12788090705872,0.332489097118378,0.35468829870224,0.312822300195694
"1370",1.75,-61.25,"nclim_pls","nclim","pls",2.16095156669617,26.2902523040771,2.09442188739777,0.332525599002838,0.356200397014618,0.311274400353432
"1371",2.25,-61.25,"nclim_pls","nclim","pls",2.16224281787872,26.3386688232422,2.09244738817215,0.335009998083115,0.353942096233368,0.311047595739365
"1372",2.75,-61.25,"nclim_pls","nclim","pls",2.16873188018799,26.3576324462891,2.10745251178741,0.333498999476433,0.354621303081512,0.311879700422287
"1373",3.25,-61.25,"nclim_pls","nclim","pls",2.16488451957703,26.3456281661987,2.09582170248032,0.334139797091484,0.354619297385216,0.311241394281387
"1374",3.75,-61.25,"nclim_pls","nclim","pls",2.16030921936035,26.3154792785645,2.0695524096489,0.333081904053688,0.356606802344322,0.310311701893806
"1375",4.25,-61.25,"nclim_pls","nclim","pls",2.15880560874939,26.3333339691162,2.06917051076889,0.335680896043777,0.354411396384239,0.309907600283623
"1376",4.75,-61.25,"nclim_pls","nclim","pls",2.15931260585785,26.3660509109497,2.08351600170135,0.334258699417114,0.354984194040298,0.310756799578667
"1377",5.25,-61.25,"nclim_pls","nclim","pls",2.18343601226807,26.3422706604004,2.13804907798767,0.331836694478989,0.354630696773529,0.31353300511837
"1378",5.75,-61.25,"nclim_pls","nclim","pls",2.19526062011719,26.3144746780396,2.15948240756989,0.331343901157379,0.354301297664642,0.314354899525642
"1379",6.25,-61.25,"nclim_pls","nclim","pls",2.18339121341705,26.3437652587891,2.14009594917297,0.330574399232864,0.355734702944756,0.31369069814682
"1380",6.75,-61.25,"nclim_pls","nclim","pls",2.16793565750122,26.3614738464355,2.10590906143188,0.331066000461578,0.356786295771599,0.312148103117943
"1381",7.25,-61.25,"nclim_pls","nclim","pls",2.20125949382782,26.3218648910522,2.15007219314575,0.330732604861259,0.35500759780407,0.314259701967239
"1382",7.75,-61.25,"nclim_pls","nclim","pls",2.23928239345551,26.32587890625,2.17839560508728,0.32922910451889,0.355214697122574,0.315556302666664
"1383",8.25,-61.25,"nclim_pls","nclim","pls",2.25118279457092,26.3244579315186,2.18952331542969,0.327752500772476,0.356163999438286,0.316083100438118
"1384",8.75,-61.25,"nclim_pls","nclim","pls",2.28080308437347,26.3178871154785,2.21113159656525,0.325109800696373,0.357620799541473,0.317269599437714
"1385",9.25,-61.25,"nclim_pls","nclim","pls",2.30758616924286,26.2657415390015,2.23335418701172,0.322989499568939,0.358950701355934,0.318059700727463
"1386",9.75,-61.25,"nclim_pls","nclim","pls",2.38097331523895,26.2947227478027,2.29535820484161,0.322222700715065,0.357620903849602,0.320156398415565
"1387",10.25,-61.25,"nclim_pls","nclim","pls",2.4440895318985,26.2701112747192,2.36035649776459,0.323285302519798,0.354043298959732,0.322671297192574
"1388",10.75,-61.25,"nclim_pls","nclim","pls",2.45083630084991,26.2285774230957,2.37436149120331,0.323301103711128,0.353449201583862,0.323249694705009
"1389",11.25,-61.25,"nclim_pls","nclim","pls",2.45028409957886,26.2205308914185,2.37615978717804,0.323589396476746,0.353061604499817,0.323348799347878
"1390",11.75,-61.25,"nclim_pls","nclim","pls",2.45761229991913,26.193012046814,2.39000771045685,0.3230260014534,0.352911502122879,0.324062895774841
"1391",12.25,-61.25,"nclim_pls","nclim","pls",2.4497035741806,26.1216789245605,2.38034987449646,0.321779999136925,0.354293900728226,0.323926201462746
"1392",12.75,-61.25,"nclim_pls","nclim","pls",2.42634651660919,26.1366897583008,2.3766074180603,0.320701304078102,0.355362999439239,0.323935398459435
"1393",13.25,-61.25,"nclim_pls","nclim","pls",2.41222670078278,26.1519632339478,2.37356960773468,0.320713096857071,0.35543919801712,0.323847404122353
"1394",13.75,-61.25,"nclim_pls","nclim","pls",2.41229410171509,26.1423933029175,2.37687258720398,0.32053419649601,0.355450999736786,0.324014800786972
"1395",14.25,-61.25,"nclim_pls","nclim","pls",2.46257402896881,26.0361511230469,2.45075118541718,0.320102003216743,0.352355700731277,0.327542191743851
"1396",14.75,-61.25,"nclim_pls","nclim","pls",2.71833477020264,25.4502330780029,2.84098887443542,0.314166298508644,0.337676900625229,0.348156997561455
"1397",15.25,-61.25,"nclim_pls","nclim","pls",2.96566598415375,24.7279699325562,3.28246669769287,0.30672390460968,0.316807898879051,0.376468202471733
"1398",15.75,-61.25,"nclim_pls","nclim","pls",3.45364239215851,23.3484409332275,3.97314517498016,0.287672001123428,0.277312496304512,0.435015499591827
"1399",16.25,-61.25,"nclim_pls","nclim","pls",3.97164700031281,22.8665542602539,4.81764783859253,0.275301703810692,0.241165196895599,0.483533108234406
"1400",16.75,-61.25,"nclim_pls","nclim","pls",5.63886475563049,17.9267545342445,6.12196254730225,0.242482252418995,0.190551251173019,0.566966257989407
"1401",-8.25,-60.75,"nclim_pls","nclim","pls",2.1920726776123,26.2365875244141,2.19135551452637,0.328376805782318,0.356302800774574,0.315320700407028
"1402",-7.75,-60.75,"nclim_pls","nclim","pls",2.18860907554626,26.1722064971924,2.2291433095932,0.325263199210167,0.357276999950409,0.317459797859192
"1403",-7.25,-60.75,"nclim_pls","nclim","pls",2.20837919712067,25.9918558120728,2.31763198375702,0.321297597885132,0.357232704758644,0.321469902992249
"1404",-6.75,-60.75,"nclim_pls","nclim","pls",2.17083480358124,26.2262483596802,2.18208119869232,0.328993797302246,0.355658999085426,0.315346902608871
"1405",-6.25,-60.75,"nclim_pls","nclim","pls",2.13577399253845,26.2336753845215,2.10872740745544,0.326955500245094,0.359946101903915,0.31309839785099
"1406",-5.75,-60.75,"nclim_pls","nclim","pls",2.15113210678101,26.1522966384888,2.15320265293121,0.324182295799255,0.360540801286697,0.315276995301247
"1407",-5.25,-60.75,"nclim_pls","nclim","pls",2.27779972553253,25.3768495559692,2.35143549442291,0.312542900443077,0.360222604870796,0.327234500646591
"1408",-4.75,-60.75,"nclim_pls","nclim","pls",2.4004878282547,25.1031198501587,2.50051114559174,0.313506203889847,0.352768102288246,0.333725798130035
"1409",-4.25,-60.75,"nclim_pls","nclim","pls",2.41549429893494,25.3003458023071,2.46919021606445,0.314542797207832,0.353440701961517,0.332016295194626
"1410",-3.75,-60.75,"nclim_pls","nclim","pls",2.54335780143738,25.5389017105103,2.53861067295074,0.320759102702141,0.344661504030228,0.33457949757576
"1411",-3.25,-60.75,"nclim_pls","nclim","pls",2.57419776916504,25.6254224777222,2.55434093475342,0.323041498661041,0.34208419919014,0.334874299168587
"1412",-2.75,-60.75,"nclim_pls","nclim","pls",2.53000428676605,25.6670011520386,2.50160422325134,0.323976203799248,0.343946900963783,0.332076999545097
"1413",-2.25,-60.75,"nclim_pls","nclim","pls",2.4949991941452,25.7526025772095,2.45544080734253,0.32473109960556,0.345493900775909,0.32977479994297
"1414",-1.75,-60.75,"nclim_pls","nclim","pls",2.44859573841095,25.8590894699097,2.39962408542633,0.324407595396042,0.348947203159332,0.326644897460938
"1415",-1.25,-60.75,"nclim_pls","nclim","pls",2.39383616447449,26.0086837768555,2.33612549304962,0.325099802017212,0.351233398914337,0.323666599392891
"1416",-0.75,-60.75,"nclim_pls","nclim","pls",2.34882810115814,26.0976970672607,2.2863429069519,0.325425300002098,0.353614202141762,0.320960399508476
"1417",-0.25,-60.75,"nclim_pls","nclim","pls",2.22304933071136,26.2404493331909,2.20233159065247,0.327754202485085,0.355524402856827,0.316721397638321
"1418",0.25,-60.75,"nclim_pls","nclim","pls",2.1796906709671,26.299188041687,2.1326434135437,0.33110119998455,0.355840799212456,0.31305810213089
"1419",0.75,-60.75,"nclim_pls","nclim","pls",2.16853246688843,26.3072069168091,2.12273173332214,0.331899297237396,0.355594000220299,0.312507206201553
"1420",1.25,-60.75,"nclim_pls","nclim","pls",2.16082651615143,26.3133701324463,2.1233001947403,0.33214710354805,0.355160197615623,0.312692701816559
"1421",1.75,-60.75,"nclim_pls","nclim","pls",2.15683858394623,26.2800565719605,2.10175666809082,0.331854194402695,0.356400403380394,0.311745500564575
"1422",2.25,-60.75,"nclim_pls","nclim","pls",2.16657376289368,26.3357761383057,2.11716419458389,0.332520699501038,0.354958301782608,0.312521302700043
"1423",2.75,-60.75,"nclim_pls","nclim","pls",2.17126529216766,26.3446701049805,2.12191870212555,0.332276397943497,0.355007699131966,0.312716200947762
"1424",3.25,-60.75,"nclim_pls","nclim","pls",2.18274033069611,26.3360464096069,2.14470853805542,0.331042098999023,0.355042600631714,0.313915002346039
"1425",3.75,-60.75,"nclim_pls","nclim","pls",2.16856288909912,26.3397359848022,2.1223757982254,0.331810995936394,0.355336397886276,0.312852600216866
"1426",4.25,-60.75,"nclim_pls","nclim","pls",2.15715868473053,26.3397459030151,2.0942262172699,0.334107902646065,0.354541400074959,0.311351197957993
"1427",4.75,-60.75,"nclim_pls","nclim","pls",2.16495201587677,26.3518955230713,2.1130735039711,0.331997701525688,0.355666702985764,0.312336000800133
"1428",5.25,-60.75,"nclim_pls","nclim","pls",2.17880988121033,26.3311889648438,2.13781616687775,0.331006398797035,0.355357196927071,0.313636296987534
"1429",5.75,-60.75,"nclim_pls","nclim","pls",2.18911142349243,26.3253845214844,2.15153551101685,0.330754798650742,0.355084103345871,0.314160999655724
"1430",6.25,-60.75,"nclim_pls","nclim","pls",2.19478209018707,26.3258703231812,2.15716326236725,0.331038999557495,0.354672196507454,0.314288797974586
"1431",6.75,-60.75,"nclim_pls","nclim","pls",2.19589931964874,26.3297367095947,2.15092639923096,0.33122670352459,0.354633602499962,0.314139598608017
"1432",7.25,-60.75,"nclim_pls","nclim","pls",2.20259172916412,26.3286672592163,2.1531555891037,0.330735301971436,0.35490859746933,0.314355999231339
"1433",7.75,-60.75,"nclim_pls","nclim","pls",2.2097156047821,26.31861743927,2.15202541351318,0.33096190392971,0.354783400893211,0.31425469815731
"1434",8.25,-60.75,"nclim_pls","nclim","pls",2.21613607406616,26.3223922729492,2.15744938850403,0.330061194300652,0.355366495251656,0.314572298526764
"1435",8.75,-60.75,"nclim_pls","nclim","pls",2.23624548912048,26.3056991577148,2.17742700576782,0.328131201863289,0.356270498037338,0.315598303079605
"1436",9.25,-60.75,"nclim_pls","nclim","pls",2.32915937900543,26.335825920105,2.23985087871552,0.324572297930717,0.357851499319077,0.317576399445534
"1437",9.75,-60.75,"nclim_pls","nclim","pls",2.41981117725372,26.3492771148682,2.327982878685,0.323752599954605,0.354893296957016,0.321354195475578
"1438",10.25,-60.75,"nclim_pls","nclim","pls",2.44280433654785,26.3097877502441,2.35652720928192,0.324429500102997,0.353303197026253,0.322267496585846
"1439",10.75,-60.75,"nclim_pls","nclim","pls",2.44947292804718,26.2536943435669,2.3681704044342,0.323916801810265,0.353095999360085,0.322987100481987
"1440",11.25,-60.75,"nclim_pls","nclim","pls",2.44865431785583,26.2150568008423,2.36762328147888,0.323030203580856,0.353895601630211,0.323074400424957
"1441",11.75,-60.75,"nclim_pls","nclim","pls",2.44630436897278,26.204087638855,2.36595189571381,0.322817498445511,0.354132100939751,0.323050004243851
"1442",12.25,-60.75,"nclim_pls","nclim","pls",2.43748819828033,26.210823059082,2.36529450416565,0.322497600317001,0.354327800869942,0.323174798488617
"1443",12.75,-60.75,"nclim_pls","nclim","pls",2.41866590976715,26.1502443313599,2.36941719055176,0.320751199126244,0.355685803294182,0.323562499880791
"1444",13.25,-60.75,"nclim_pls","nclim","pls",2.40744879245758,26.1355470657349,2.36557509899139,0.320155096054077,0.356224498152733,0.323620596528053
"1445",13.75,-60.75,"nclim_pls","nclim","pls",2.4238480091095,26.0901287078857,2.39095442295074,0.320176401734352,0.355071902275085,0.324751901626587
"1446",14.25,-60.75,"nclim_pls","nclim","pls",2.50848350524902,25.8480987548828,2.52592749595642,0.317957901954651,0.350766596198082,0.331275802850723
"1447",14.75,-60.75,"nclim_pls","nclim","pls",2.82251768112183,25.0860401153564,2.9999144077301,0.312406295537949,0.329421100020409,0.358172899484634
"1448",15.25,-60.75,"nclim_pls","nclim","pls",2.99195458889008,24.7940937042236,3.30839381217957,0.306541299819946,0.315472701191902,0.377985998988152
"1449",15.75,-60.75,"nclim_pls","nclim","pls",3.59644567966461,23.2752323150635,4.16117057800293,0.283362397551537,0.266592799127102,0.450044900178909
"1450",16.25,-60.75,"nclim_pls","nclim","pls",5.57657325267792,13.7096980810165,6.2175555229187,0.251575000584126,0.180232752114534,0.568192258477211
"1451",-8.25,-60.25,"nclim_pls","nclim","pls",2.18823599815369,26.2631378173828,2.13862421512604,0.331039398908615,0.355726200342178,0.313234600424767
"1452",-7.75,-60.25,"nclim_pls","nclim","pls",2.18316667079926,26.2760620117188,2.13550980091095,0.330498793721199,0.356354397535324,0.313146698474884
"1453",-7.25,-60.25,"nclim_pls","nclim","pls",2.16288447380066,26.2629579544067,2.12612874507904,0.330969399213791,0.35589419901371,0.313136598467827
"1454",-6.75,-60.25,"nclim_pls","nclim","pls",2.13280701637268,26.3184915542603,2.0879491686821,0.33198170363903,0.356478500366211,0.311540099978447
"1455",-6.25,-60.25,"nclim_pls","nclim","pls",2.12722806930542,26.2679895401001,2.10245401859283,0.330135500431061,0.357315996289253,0.312548297643661
"1456",-5.75,-60.25,"nclim_pls","nclim","pls",2.13943238258362,26.1916744232178,2.13303236961365,0.325093099474907,0.360518199205399,0.314388597011566
"1457",-5.25,-60.25,"nclim_pls","nclim","pls",2.16477620601654,25.9431049346924,2.21387176513672,0.31790389418602,0.363013601303101,0.319082701206207
"1458",-4.75,-60.25,"nclim_pls","nclim","pls",2.40235872268677,25.1673114776611,2.52822926044464,0.312505999207497,0.35213820040226,0.335355699062347
"1459",-4.25,-60.25,"nclim_pls","nclim","pls",2.69842762947083,25.0040063858032,2.82538158893585,0.314784303307533,0.334790500998497,0.350425198674202
"1460",-3.75,-60.25,"nclim_pls","nclim","pls",2.59372591972351,25.5246374130249,2.59020044803619,0.322443601489067,0.341154006123543,0.336402699351311
"1461",-3.25,-60.25,"nclim_pls","nclim","pls",2.57612462043762,25.6348300933838,2.55268931388855,0.324306201934814,0.341042202711105,0.334652200341225
"1462",-2.75,-60.25,"nclim_pls","nclim","pls",2.5565495967865,25.6517044067383,2.52580478191376,0.323546299338341,0.343047299981117,0.333406698703766
"1463",-2.25,-60.25,"nclim_pls","nclim","pls",2.50558679103851,25.6748649597168,2.45906455516815,0.323628002405167,0.346376895904541,0.329995501041412
"1464",-1.75,-60.25,"nclim_pls","nclim","pls",2.41723921298981,25.8881845474243,2.36714808940887,0.323133599758148,0.351354297995567,0.325512197613716
"1465",-1.25,-60.25,"nclim_pls","nclim","pls",2.35516030788422,25.9880334854126,2.30128879547119,0.323347601294518,0.354485803842545,0.322166600823402
"1466",-0.75,-60.25,"nclim_pls","nclim","pls",2.33896741867065,26.0691843032837,2.28542387485504,0.32457620203495,0.354424497485161,0.320998901128769
"1467",-0.25,-60.25,"nclim_pls","nclim","pls",2.30514850616455,26.0765560150146,2.26235783100128,0.325958403944969,0.354227694869041,0.319814294576645
"1468",0.25,-60.25,"nclim_pls","nclim","pls",2.19992361068726,26.2413339614868,2.17953197956085,0.327689298987389,0.356703197956085,0.315607899427414
"1469",0.75,-60.25,"nclim_pls","nclim","pls",2.15924801826477,26.3282169342041,2.11936237812042,0.33150700032711,0.355911600589752,0.31258160173893
"1470",1.25,-60.25,"nclim_pls","nclim","pls",2.16996591091156,26.3238737106323,2.14662508964539,0.329435995221138,0.356464600563049,0.314099502563477
"1471",1.75,-60.25,"nclim_pls","nclim","pls",2.17397689819336,26.3284015655518,2.15233278274536,0.328895395994186,0.356593295931816,0.314511600136757
"1472",2.25,-60.25,"nclim_pls","nclim","pls",2.17232768535614,26.2722499847412,2.13772866725922,0.327614802122116,0.358641394972801,0.31374399960041
"1473",2.75,-60.25,"nclim_pls","nclim","pls",2.17242600917816,26.292610168457,2.13908770084381,0.330689504742622,0.355489501357079,0.3138209015131
"1474",3.25,-60.25,"nclim_pls","nclim","pls",2.17802515029907,26.3094327926636,2.15345366001129,0.329995799064636,0.355436500906944,0.314567396044731
"1475",3.75,-60.25,"nclim_pls","nclim","pls",2.18557946681976,26.3063896179199,2.16945402622223,0.328354105353355,0.356223899126053,0.315421697497368
"1476",4.25,-60.25,"nclim_pls","nclim","pls",2.17506999969482,26.2991693496704,2.16464104652405,0.328604000806808,0.356224799156189,0.315171298384666
"1477",4.75,-60.25,"nclim_pls","nclim","pls",2.17259311676025,26.3048112869263,2.14352924823761,0.330092203617096,0.355872598290443,0.314035001397133
"1478",5.25,-60.25,"nclim_pls","nclim","pls",2.17770118713379,26.3137693405151,2.14290008544922,0.330469197034836,0.355648800730705,0.313881897926331
"1479",5.75,-60.25,"nclim_pls","nclim","pls",2.19162600040436,26.3055736541748,2.15889141559601,0.330932700634003,0.354635700583458,0.314431497454643
"1480",6.25,-60.25,"nclim_pls","nclim","pls",2.20156850814819,26.3194786071777,2.16518099308014,0.331086802482605,0.354177796840668,0.314735397696495
"1481",6.75,-60.25,"nclim_pls","nclim","pls",2.20398190021515,26.3298126220703,2.15894780158997,0.331353297829628,0.354119101166725,0.314527794718742
"1482",7.25,-60.25,"nclim_pls","nclim","pls",2.19830431938171,26.3405599594116,2.14534606933594,0.331295299530029,0.354846999049187,0.313857799768448
"1483",7.75,-60.25,"nclim_pls","nclim","pls",2.19394958019257,26.3221918106079,2.13096723556519,0.33214969933033,0.354496702551842,0.313352900743484
"1484",8.25,-60.25,"nclim_pls","nclim","pls",2.19488360881805,26.3306833267212,2.13159637451172,0.331265798211098,0.35523370206356,0.313500201702118
"1485",8.75,-60.25,"nclim_pls","nclim","pls",2.2178031206131,26.3143072128296,2.15989577770233,0.329471200704575,0.355783998966217,0.314744600653648
"1486",9.25,-60.25,"nclim_pls","nclim","pls",2.36869969367981,26.3696022033691,2.26695120334625,0.32547100186348,0.355907300114632,0.318622097373009
"1487",9.75,-60.25,"nclim_pls","nclim","pls",2.44066245555878,26.3389429092407,2.35265712738037,0.325153097510338,0.352851095795631,0.321996003389359
"1488",10.25,-60.25,"nclim_pls","nclim","pls",2.44605503082275,26.2886432647705,2.3593829870224,0.324518603086472,0.352952897548676,0.322528499364853
"1489",10.75,-60.25,"nclim_pls","nclim","pls",2.45231778621674,26.2742399215698,2.367813372612,0.324185597896576,0.352970099449158,0.32284380197525
"1490",11.25,-60.25,"nclim_pls","nclim","pls",2.44581816196442,26.236336517334,2.36608240604401,0.323921605944633,0.353115797042847,0.322962599992752
"1491",11.75,-60.25,"nclim_pls","nclim","pls",2.44808621406555,26.1726816177368,2.37404930591583,0.322753202915192,0.353787797689438,0.323459306359291
"1492",12.25,-60.25,"nclim_pls","nclim","pls",2.44461710453033,26.1487396240234,2.38643691539764,0.322447797656059,0.35337789952755,0.324174398183823
"1493",12.75,-60.25,"nclim_pls","nclim","pls",2.42482390403748,26.1420232772827,2.37643568515778,0.321249902248383,0.354858499765396,0.323892003297806
"1494",13.25,-60.25,"nclim_pls","nclim","pls",2.41003160476685,26.1780923843384,2.36097571849823,0.321258199214935,0.355377694964409,0.323364397883415
"1495",13.75,-60.25,"nclim_pls","nclim","pls",2.42290048599243,26.1275978088379,2.38728799819946,0.321423900127411,0.354066297411919,0.324509799480438
"1496",14.25,-60.25,"nclim_pls","nclim","pls",2.58573782444,25.7689521789551,2.62422580718994,0.317582103610039,0.346409600973129,0.336008402705193
"1497",14.75,-60.25,"nclim_pls","nclim","pls",2.9557461977005,24.8010154724121,3.22237277030945,0.309493201971054,0.318618497252464,0.371888801455498
"1498",15.25,-60.25,"nclim_pls","nclim","pls",2.98615369796753,24.7880306243896,3.2980034828186,0.307278496026993,0.315477800369263,0.37724389731884
"1499",15.75,-60.25,"nclim_pls","nclim","pls",3.22811868190765,23.7625022888184,3.65267820358276,0.29655570089817,0.294573199748993,0.408871099352837
"1500",16.25,-60.25,"nclim_pls","nclim","pls",4.79996681213379,13.8777553505368,4.85879235797458,0.275704221593009,0.155431111653646,0.568864779339896
"1501",-8.25,-59.75,"nclim_pls","nclim","pls",2.1833348274231,26.2654884338379,2.13572962284088,0.330912101268768,0.355956298112869,0.31313159763813
"1502",-7.75,-59.75,"nclim_pls","nclim","pls",2.17142748832703,26.2655601501465,2.11936409473419,0.330918201804161,0.356488499045372,0.312593397498131
"1503",-7.25,-59.75,"nclim_pls","nclim","pls",2.14374887943268,26.3148691177368,2.09503328800201,0.33128650188446,0.357060697674751,0.311652302742004
"1504",-6.75,-59.75,"nclim_pls","nclim","pls",2.13763289451599,26.305924987793,2.08197413682938,0.332315501570702,0.356521001458168,0.311163398623466
"1505",-6.25,-59.75,"nclim_pls","nclim","pls",2.13242540359497,26.3218441009521,2.09408752918243,0.331593301892281,0.356497198343277,0.311909601092339
"1506",-5.75,-59.75,"nclim_pls","nclim","pls",2.12517583370209,26.305860710144,2.0898246884346,0.330217701196671,0.357657200098038,0.312124899029732
"1507",-5.25,-59.75,"nclim_pls","nclim","pls",2.12410981655121,26.270006942749,2.07951563596725,0.327100998163223,0.360884100198746,0.312015196681023
"1508",-4.75,-59.75,"nclim_pls","nclim","pls",2.12968111038208,26.2207357406616,2.12770299911499,0.326538601517677,0.359375506639481,0.314085897803307
"1509",-4.25,-59.75,"nclim_pls","nclim","pls",3.09030828475952,24.4468250274658,3.37052834033966,0.308831799030304,0.307571002840996,0.383597502112389
"1510",-3.75,-59.75,"nclim_pls","nclim","pls",2.72857942581177,25.4981956481934,2.76555380821228,0.322806200385094,0.332430696487427,0.344762897491455
"1511",-3.25,-59.75,"nclim_pls","nclim","pls",2.57991397380829,25.6039632797241,2.5488214969635,0.32489610016346,0.340699902176857,0.334403797984123
"1512",-2.75,-59.75,"nclim_pls","nclim","pls",2.57200522422791,25.635489654541,2.54380650520325,0.323470398783684,0.342174100875854,0.334354901313782
"1513",-2.25,-59.75,"nclim_pls","nclim","pls",2.50982000827789,25.7023717880249,2.46756737232208,0.324060496687889,0.345487394928932,0.330451998114586
